ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Measurement Scheme,Unit Of Sale,Volume Of Sale,Unit Of Purchase, Volume Of Purchase,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web, Is Variable Price, Is Tax Exempt Eligible, Is Excluded From Loyalty Points Gain, Additional Suppliers,Delete Product, Product Tags
3585896,Bean Barlotta Di Fuoco,Bean Barlotta Di Fuoco,1.14000,1.71000,1.60000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559302220,Kings Seeds,30222A,1.90000,Standard,,,,,,,y,n,n,n,n,,n,
3585897,Bidens Golden Eye,Bidens Golden Eye,0.79300,1.19000,1.15000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559545504,Kings Seeds,54550A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585898,Argeratum Blue Ball,Argeratum Blue Ball,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559507014,Kings Seeds,50701A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585899,Verbena Bonariensis,Verbena Bonariensis,0.93000,1.40000,1.40000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559830181,Kings Seeds,83018A,1.55000,Standard,,,,,,,y,n,n,n,n,,n,
3585900,Marigold Boy O Boy Mixed,Marigold Boy O Boy Mixed,0.87000,1.31000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559676109,Kings Seeds,67610A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585901,Sweet Pea Brian Haynes,Sweet Pea Brian Haynes,1.35000,2.03000,2.05000,,20.0000,20.0000,SWEET PEAS,KINGS SEEDS,,,,,,5027559780103,Kings Seeds,78010A,2.25000,Standard,,,,,,,y,n,n,n,n,,n,
3585902,Lobelia Cambridge Blue,Lobelia Cambridge Blue,0.87000,1.31000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559668012,Kings Seeds,66801A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585903,Nemesia Carnival Mixed,Nemesia Carnival Mixed,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559688010,Kings Seeds,68801A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585905,Alyssum Carpet of Snow,Alyssum Carpet of Snow,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559513015,Kings Seeds,51301A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585906,Petunia Cascade Mixed F1,Petunia Cascade Mixed F1,1.77000,2.65000,2.70000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559706042,Kings Seeds,70604A,2.95000,Standard,,,,,,,y,n,n,n,n,,n,
3585907,Celtuce Or Stem Lettuce,Celtuce Or Stem Lettuce,0.87000,1.31000,1.35000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559850134,Kings Seeds,85013A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585909,Wallflower Cloth Of Gold,Wallflower Cloth Of Gold,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559762024,Kings Seeds,76202A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585910,Cornfield Mix,Cornfield Mix,1.87600,3.38000,3.40000,,20.0000,20.0000,EX SEEDS FLOWER,KINGS SEEDS,,,,,,,Kings Seeds,81017A,3.75000,Standard,,,,,,,n,n,n,n,n,,n,
3585911,Cosmos Sensations Mixed,Cosmos Sensations Mixed,1.08000,1.67000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559581014,Kings Seeds,58101A,1.85000,Standard,,,,,,,y,n,n,n,n,,n,
3585912,Geranium Country Garden,Geranium Country Garden,1.20000,1.80000,1.80000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559621017,Kings Seeds,62101A,2.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585913,Gypsophila Covent Garden,Gypsophila Covent Garden,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559631016,Kings Seeds,63101A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585914,Marigold Boy O Boy,Marigold Boy O Boy,0.87000,1.31000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559676017,Kings Seeds,67601A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585915,Canterbury Bells Cup And Saucer Mixed,Canterbury Bells Cup And Saucer Mixed,0.90000,1.35000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559557019,Kings Seeds,55701A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585916,Zinnia Dahlia Flowered Mixed,Zinnia Dahlia Flowered Mixed,0.85000,1.53000,1.55000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559765025,Kings Seeds,76502A,1.70000,Standard,,,,,,,y,n,n,n,n,,n,
3585917,Delphinium Pacific Mix,Delphinium Pacific Mix,0.93100,1.40000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559830068,Kings Seeds,83006,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585918,Dianthus Chinensis Double Mi,Dianthus Chinensis Double Mixed,0.79300,1.19000,1.15000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559591020,Kings Seeds,59102A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585919,Cornflower Double Mixed,Cornflower Double Mixed,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559579028,Kings Seeds,57902A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585920,Limnanthes Douglasii,Limnanthes Douglasii,0.60000,0.90000,0.90000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559666018,Kings Seeds,66601A,1.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585921,Godetia Dream Double Mixed,Godetia Dream Double Mixed,0.75000,1.13000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559627026,Kings Seeds,62702A,1.25000,Standard,,,,,,,y,n,n,n,n,,n,
3585922,Phlox Dwarf Twinkles Mixed,Phlox Dwarf Twinkles Mixed,0.90000,1.35000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559709050,Kings Seeds,70905A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585923,Sunflower Earthwalker,Sunflower Earthwalker,1.02000,1.53000,1.55000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559747090,Kings Seeds,74709A,1.70000,Standard,,,,,,,y,n,n,n,n,,n,
3585924,Clarkia Elegans Double Deli,Clarkia Elegans Double Delight,0.63000,0.95000,0.95000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559569012,Kings Seeds,56901A,1.05000,Standard,,,,,,,y,n,n,n,n,,n,
3585925,Foxglove Excelsior Mixed,Foxglove Excelsior Mixed,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559593017,Kings Seeds,59301A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585926,Field & Hedge-Row Mix,Field & Hedge-Row Mix,1.87600,3.38000,0.00000,,20.0000,20.0000,EX SEEDS FLOWER,KINGS SEEDS,,,,,,,Kings Seeds,81018A,3.75000,Standard,,,,,,,n,n,n,n,n,,n,
3585927,Gerbera Jamesonii Hybrids,Gerbera Jamesonii Hybrids,1.20700,1.81000,1.75000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559622014,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585928,Sunflower Giant Single,Sunflower Giant Single,0.63000,1.13000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559747014,Kings Seeds,74701A,1.25000,Standard,,,,,,,y,n,n,n,n,,n,
3585929,Gourd Ornamental Mixed,Gourd Ornamental Mixed,1.62000,2.43000,2.45000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559629013,Kings Seeds,62901A,2.70000,Standard,,,,,,,y,n,n,n,n,,n,
3585930,Helanthus Teddy Bear,Helanthus Teddy Bear,1.50000,2.25000,2.20000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559747137,Kings Seeds,74713A,2.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585931,Hollyhock Chaters Double Mix,Hollyhock Chaters Double Mixed,0.90000,1.35000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559641015,Kings Seeds,64101A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585932,Hollyhock Chaters Rose Pink,Hollyhock Chaters Rose Pink,1.03400,1.55000,1.50000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559830051,Kings Seeds,83005,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585933,Impatiens Little Lizzie,Impatiens Little Lizzie,1.10300,1.66000,1.60000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559648014,Kings Seeds,64801A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585934,Impatiens Sultani Scarlet,Impatiens Sultani Scarlet,0.86200,1.29000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559648038,Kings Seeds,64803A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585935,Marigold Inca Mixed F1,Marigold Inca Mixed F1,1.59000,2.39000,2.40000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559676055,Kings Seeds,67605A,2.65000,Standard,,,,,,,y,n,n,n,n,,n,
3585936,Larkspur Sublime Mix,Larkspur Sublime Mix,1.05000,1.58000,1.60000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559659058,Kings Seeds,65905A,1.75000,Standard,,,,,,,y,n,n,n,n,,n,
3585937,Lobelia Crystal Palace,Lobelia Crystal Palace,0.87000,1.31000,1.30000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559668036,Kings Seeds,66803A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585938,Lavatera Loveliness,Lavatera Loveliness,0.78000,1.17000,1.20000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559661013,Kings Seeds,66101A,1.30000,Standard,,,,,,,y,n,n,n,n,,n,
3585939,Lupin Galley Mix,Lupin Galley Mix,0.93100,1.40000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559830167,Kings Seeds,83016,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585940,Lupin Russells Hybrid,Lupin Russells Hybrid,0.72400,1.31000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559671098,Kings Seeds,67109A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585941,Verbena Mammoth Hybrids,Verbena Mammoth Hybrids,1.20000,1.80000,1.80000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559757020,Kings Seeds,75702A,2.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585942,Cineraria Maritima Silver,Cineraria Maritima Silver Dust,0.90000,1.35000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559568015,Kings Seeds,56801A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585943,Rudbeckia Marmalade,Rudbeckia Marmalade,0.90000,1.35000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559726033,Kings Seeds,72603A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585944,Aquilegia McKanas Giant,Aquilegia McKanas Giant,0.81000,1.22000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559523021,Kings Seeds,52302A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585945,Petunia Merlin Mixed F1,Petunia Merlin Mixed F1,1.68000,2.52000,2.55000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559706189,Kings Seeds,70618A,2.80000,Standard,,,,,,,y,n,n,n,n,,n,
3585946,Marigold Mr Majestic,Marigold Mr Majestic,1.17000,1.76000,1.80000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559676154,Kings Seeds,67615A,1.95000,Standard,,,,,,,y,n,n,n,n,,n,
3585947,Nicotiniana Sensation Mixed,Nicotiniana Sensation Mixed,0.89700,1.35000,1.30000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559691027,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585948,Night Scented Stock,Night Scented Stock,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559678011,Kings Seeds,67801A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585949,Calendura Orange King,Calendura Orange King,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559552038,Kings Seeds,55203A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585950,Polyanthus Pacific Giants F1,Polyanthus Pacific Giants F1,1.23000,1.85000,1.85000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559820113,Kings Seeds,82011A,2.05000,Standard,,,,,,,y,n,n,n,n,,n,
3585951,Pak Choi Hanakan,Pak Choi Hanakan,0.87000,1.31000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559852664,Kings Seeds,85266A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585952,Pak Choi Joi Choi,Pak Choi Joi Choi,0.90000,1.35000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559850011,Kings Seeds,85001A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585953,Pak Choi Red F1,Pak Choi Red F1,0.90000,1.35000,0.00000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559850035,Kings Seeds,85003A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585954,Pansy Clear Crystals Mixed,Pansy Clear Crystals Mixed,0.90000,1.35000,1.30000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559699023,Kings Seeds,69902A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585955,Pansy Freefall F1 Purple Win,Pansy Freefall F1 Purple Wings,2.75900,4.14000,4.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559699436,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585956,Pea Shoot Serge 50g,Pea Shoot Serge 50g,0.27500,0.50000,0.00000,,0.0000,0.0000,SEEDS WRHS VEG,KINGS SEEDS,,,,,,SV005,Kings Seeds,85284A,1.40000,Standard,,,,,,,y,n,n,n,n,,n,
3585957,Lobelia Pendula CascadeMixed,Lobelia Pendula Cascade Mixed,0.87000,1.31000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559668074,Kings Seeds,66807A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585958,Penstermon Tubular Bells Red,Penstermon Tubular Bells Red,1.03400,1.55000,1.50000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559830075,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585960,Wallflower Persian Carpet,Wall Flower Persian Carpet Mixed,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559762079,Kings Seeds,76207A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585961,Nigella Persian Jewels,Nigella Persian Jewels,0.81000,1.22000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559693021,Kings Seeds,69302A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585962,Phacelia,Phacelia,0.90000,1.35000,1.35000,,0.0000,0.0000,SEEDS GREEN MANURE,SUFFOLK HERBS,,,,,,5027559805189,Kings Seeds,80518,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585963,Cosmos Purity,Cosmos Purity,1.23000,1.85000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559581052,Kings Seeds,58105A,2.05000,Standard,,,,,,,y,n,n,n,n,,n,
3585964,Purple Coneflower,Purple Coneflower,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559599033,Kings Seeds,59903A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585965,Radish White Icicle,Radish White Icicle,0.90000,1.35000,1.35000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559850110,Kings Seeds,85011A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585967,Sunflower Red Sun,Sunflower Red Sun,0.87400,1.53000,1.55000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559747144,Kings Seeds,74714A,1.70000,Standard,,,,,,,y,n,n,n,n,,n,
3585968,Chard Rhubarb,Chard Rhubarb,0.87000,1.31000,1.35000,,0.0000,0.0000,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559852589,Kings Seeds,85258A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
3585969,Rose Bon Bon,Rose Bon Bon,1.23000,1.85000,1.85000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559581069,Kings Seeds,58106A,2.05000,Standard,,,,,,,y,n,n,n,n,,n,
3585970,Rudbeckia Rustic Dwarf Mixed,Rudbeckia Rustic Dwarf Mixed,0.77600,1.40000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559726040,Kings Seeds,72604A,1.55000,Standard,,,,,,,y,n,n,n,n,,n,
3585971,Poppy Shirley Double Mixed,Poppy Shirley Double Mixed,0.90000,1.35000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559717031,Kings Seeds,71703A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585972,Antirrhinum Snap Happy,Antirrhinum Snap Happy,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559522024,Kings Seeds,52202A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585973,Marigold Spanish Brocade,Marigold Spanish Brocade,0.87000,1.35000,1.35000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559676215,Kings Seeds,67621A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585975,Gazania Splendens Mixed,Gazania Splendens Mixed,1.20000,1.80000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559619021,Kings Seeds,61902A,2.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585977,Tagetes Starfire,Tagetes Starfire,0.93000,1.40000,1.40000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559750038,Kings Seeds,75003A,1.55000,Standard,,,,,,,y,n,n,n,n,,n,
3585978,Stock Virginian Mixed,Stock Virginian Mixed,0.90000,1.35000,0.00000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559744013,Kings Seeds,74401A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585979,Summer Mix Green Manure,Summer Mix,0.90000,1.35000,1.35000,,0.0000,0.0000,SEEDS GREEN MANURE,SUFFOLK HERBS,,,,,,5027559805288,Kings Seeds,80528,1.50000,Standard,,,,,,,n,n,n,n,n,,n,
3585980,Sunflower Ring Of Fire,Sunflower Ring Of Fire,1.41400,2.12000,2.05000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559747106,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585981,Begonia Sunshine Carpet,Begonia Sunshine Carpet,0.78000,1.17000,1.20000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559543012,Kings Seeds,54301A,1.30000,Standard,,,,,,,y,n,n,n,n,,n,
3585983,Sweet Pea Knee Hi Mixed,Sweet Pea Knee Hi Mixed,0.93100,1.40000,1.35000,,20.0000,20.0000,SWEET PEAS,KINGS SEEDS,,,,,,800000000184,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585984,Sweet Pea Snoopea,Sweet Pea Snoopea,0.90000,1.35000,1.35000,,20.0000,20.0000,SWEET PEAS,KINGS SEEDS,,,,,,5027559780578,Kings Seeds,78057A,1.50000,Standard,,,,,,,y,n,n,n,n,,n,
3585985,Sweet Pea Starry Night,Sweet Pea Starry Night,0.93100,1.40000,1.35000,,20.0000,20.0000,SWEET PEAS,KINGS SEEDS,,,,,,800000000185,Kings Seeds,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585986,Coleus Top Crown,Coleus Top Crown,0.63000,0.95000,1.80000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559576010,Kings Seeds,57601A,1.05000,Standard,,,,,,,y,n,n,n,n,,n,
3585987,Dahlia Unwin Dwarf,Dahlia Unwin Dwarf,0.81000,1.22000,1.25000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559589102,Kings Seeds,58910A,1.35000,Standard,,,,,,,y,n,n,n,n,,n,
3585988,Echinacea White Swan,Echinacea White Swan Prima Donna,1.08000,1.62000,1.65000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559599026,Kings Seeds,59902A,1.80000,Standard,,,,,,,y,n,n,n,n,,n,
3585989,Wild Wallflower Cheiranthus,Wild Wallflower Cheiranthus Cheiri,0.96600,1.45000,1.40000,,20.0000,20.0000,SEEDS FLOWER,KINGS SEEDS,,,,,,5027559810138,Kings Seeds,WF81013,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585991,Incinerator & Lid,Incinerator & Lid,11.03400,17.00000,0.00000,,20.0000,20.0000,EX TOOLS & EQUIPMENT,,,,,,,800000000104,,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
3585992,Capillary Matting 0.5m wide,Aquamat Capillary Matting 0.5m wide,1.50000,2.50000,0.00000,PRICED PER METRE,20.0000,20.0000,ROLL MATERIALS,AQUAMAT,Length (cm),m,1,m,1,YR017#800000000058,WRHS,AQ50,0.00000,Measured,,,,,,,y,n,n,n,n,,n,
3585993,GH Shade Net Clips x10 pack,Greenhouse Shade Net Clips pack of 10,2.65500,4.10000,0.00000,,20.0000,20.0000,EX GREENHOUSE SUPPLIES,,,,,,,800000000089,WRHS,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
3585994,Shade Net 1m wide,Greenhouse Shade Net 1m wide 40-45% shading,0.72000,1.15000,0.00000,PRICED PER METRE,20.0000,20.0000,ROLL MATERIALS,LBS,Length (cm),m,1,m,1,YR007#800000000090,WRHS,T40E1,0.00000,Measured,,,,,,,y,n,n,n,n,,n,
3585995,Shade Net 1.8m wide,Greenhouse Shade Net 1.8m wide 55% shading,2.69000,4.15000,0.00000,PRICED PER METRE,20.0000,20.0000,ROLL MATERIALS,LBS,Length (cm),m,1,m,1,YR008#800000000091,WRHS,NETS001,0.00000,Measured,,,,,,,y,n,n,n,n,,n,
3585996,Fan Spray Hozelock 2660,Fan Spray Hozelock 2660,3.75900,5.80000,0.00000,,20.0000,20.0000,HOSE FITTINGS,HOZELOCK,,,,,,5010646008761,REVIEW,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585997,Hozelock 2100 Hose Repair,Hozelock 2100 Hose Repair Connector 12.5-15Mm,1.62100,2.50000,0.00000,,20.0000,20.0000,HOSE FITTINGS,HOZELOCK,,,,,,5010646005135,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585998,Threaded Tap Connector - Hozelock,Hozelock 2175 Threaded Tap Connector 26.5mm,2.24100,3.45000,0.00000,,20.0000,20.0000,HOSE FITTINGS,HOZELOCK,,,,,,5010646005050,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3585999,Hozelock Jet Spray Gun,Hozelock 2674P0000-5PK Jet Spray Gun,5.86200,7.50000,0.00000,,20.0000,20.0000,HOSE FITTINGS,HOZELOCK,,,,,,5010646048613,DO NOT RESTOCK,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3586001,Hozelock 50m green,Hozelock 50m Ultraflex green,38.27600,30.00000,0.00000,,20.0000,20.0000,HOSE,HOZELOCK,,,,,,5010646055543,DO NOT RESTOCK,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3586002,Hozelock 7830 30m Ultimate,Hozelock 7830 30m Ultimate Hose,29.31000,25.00000,63.00000,,20.0000,20.0000,HOSE,HOZELOCK,,,,,,5010646055512,DO NOT RESTOCK,,41.90000,Standard,,,,,,,y,n,n,n,n,,n,
3586003,Hozelock 7850 50m Ultimate,Hozelock 7850 50m Ultimate Hose,43.44800,30.00000,42.50000,,20.0000,20.0000,HOSE,HOZELOCK,,,,,,5010646055574,DO NOT RESTOCK,,65.00000,Standard,,,,,,,y,n,n,n,n,,n,
3586004,Hozelock Double Male Connect,Hozelock Double Male Connector,1.62100,2.50000,0.00000,,20.0000,20.0000,HOSE FITTINGS,HOZELOCK,,,,,,5010646005203,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3586005,Hozelock Waterstop Connector,Hozelock Plus 2055 Waterstop Connector,3.10300,4.75000,4.50000,,20.0000,20.0000,HOSE FITTINGS,HOZELOCK,,,,,,5010646051460,REVIEW,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
3586006,Fleece 30gsm 1.5m wide,Fleece 30gsm thickness 1.5m wide,0.26000,0.60000,0.00000,PRICED PER METRE,20.0000,20.0000,ROLL MATERIALS,LBS,Length (cm),m,1,m,1,YR011#800000000077,WRHS,FLC103,0.00000,Measured,,,,,,,y,n,n,n,n,,n,
3586007,Large Bubble Film 1.5m,Large Bubble Film 1.5m wide,1.10300,1.70000,0.00000,PRICED PER METRE,20.0000,20.0000,ROLL MATERIALS,LBS,Length (cm),m,1,m,1,YR016#800000000107,WRHS,,0.00000,Measured,,,,,,,y,n,n,n,n,,n,
3586009,Gladiolus Jessica,Gladiolus Jessica,0.13800,0.22000,0.00000,PRICED EACH - COUNT HOW MANY,20.0000,20.0000,BULBS FLOWER,WRHS,,,,,,800000000079,LOCAL PURCHASE,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
3586010,Gladiolus Mix,Gladiolus Mix,0.13800,0.22000,0.00000,PRICED EACH - COUNT HOW MANY,20.0000,20.0000,BULBS FLOWER,WRHS,,,,,,800000000080,LOCAL PURCHASE,,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
